user_sequence,challenge
90511_11,CI25454
90511_12,CI24447
90511_13,CI25122
90512_11,CI24445
90512_12,CI25114
90512_13,CI24447
90518_11,CI24363
90518_12,CI25114
90518_13,CI24671
90521_11,CI24531
90521_12,CI24530
90521_13,CI23648
90522_11,CI25454
90522_12,CI24447
90522_13,CI24439
90523_11,CI24493
90523_12,CI24362
90523_13,CI25114
90524_11,CI25114
90524_12,CI25115
90524_13,CI24438
90525_11,CI24439
90525_12,CI24490
90525_13,CI24493
90527_11,CI24439
90527_12,CI25454
90527_13,CI24447
90528_11,CI24490
90528_12,CI25114
90528_13,CI24363
90529_11,CI25454
90529_12,CI24439
90529_13,CI24490
90530_11,CI24363
90530_12,CI25114
90530_13,CI24373
90535_11,CI24438
90535_12,CI24436
90535_13,CI24373
90536_11,CI24438
90536_12,CI24362
90536_13,CI24373
90538_11,CI24529
90538_12,CI24373
90538_13,CI25114
90541_11,CI25454
90541_12,CI24447
90541_13,CI24439
90542_11,CI24600
90542_12,CI24597
90542_13,CI24598
90543_11,CI25114
90543_12,CI24349
90543_13,CI25115
90547_11,CI24969
90547_12,CI24126
90547_13,CI24150
90548_11,CI24252
90548_12,CI24109
90548_13,CI23569
90553_11,CI23856
90553_12,CI25141
90553_13,CI25074
90555_11,CI24362
90555_12,CI25114
90555_13,CI24447
90556_11,CI23965
90556_12,CI25329
90556_13,CI25082
90557_11,CI25454
90557_12,CI25114
90557_13,CI24363
90558_11,CI25114
90558_12,CI24363
90558_13,CI25115
90560_11,CI24644
90560_12,CI24600
90560_13,CI24421
90561_11,CI24363
90561_12,CI25114
90561_13,CI24521
90563_11,CI24362
90563_12,CI24529
90563_13,CI25114
90565_11,CI25114
90565_12,CI24362
90565_13,CI24438
90566_11,CI24363
90566_12,CI25114
90566_13,CI24373
90571_11,CI24362
90571_12,CI24373
90571_13,CI25454
90572_11,CI25074
90572_12,CI25109
90572_13,CI25110
90573_11,CI24529
90573_12,CI24373
90573_13,CI24438
90574_11,CI24373
90574_12,CI24187
90574_13,CI24535
90578_11,CI24438
90578_12,CI24348
90578_13,CI25114
90585_11,CI25108
90585_12,CI25132
90585_13,CI25103
90586_11,CI25114
90586_12,CI24362
90586_13,CI24438
90588_11,CI25454
90588_12,CI24362
90588_13,CI25115
90591_11,CI24362
90591_12,CI25114
90591_13,CI24438
90592_11,CI25454
90592_12,CI24490
90592_13,CI24362
90596_11,CI23691
90596_12,CI24531
90596_13,CI24690
90599_11,CI24362
90599_12,CI24490
90599_13,CI24438
90600_11,CI24932
90600_12,CI24926
90600_13,CI24929
90601_11,CI24274
90601_12,CI24271
90601_13,CI24276
90605_11,CI25114
90605_12,CI24363
90605_13,CI24362
90608_11,CI24675
90608_12,CI25132
90608_13,CI24421
90609_11,CI24273
90609_12,CI24274
90609_13,CI24277
90619_11,CI24438
90619_12,CI24348
90619_13,CI24362
90621_11,CI25106
90621_12,CI25107
90621_13,CI25078
90622_11,CI24445
90622_12,CI25114
90622_13,CI24374
90626_11,CI25454
90626_12,CI24439
90626_13,CI24447
90630_11,CI24530
90630_12,CI23688
90630_13,CI23648
90632_11,CI25180
90632_12,CI24252
90632_13,CI23714
90633_11,CI24418
90633_12,CI25136
90633_13,CI25125
90636_11,CI24373
90636_12,CI24349
90636_13,CI24362
90637_11,CI25449
90637_12,CI25509
90637_13,CI25436
90638_11,CI24438
90638_12,CI24440
90638_13,CI25449
90642_11,CI24362
90642_12,CI24438
90642_13,CI25114
90643_11,CI24362
90643_12,CI25114
90643_13,CI24438
90645_11,CI24438
90645_12,CI24373
90645_13,CI25114
90650_11,CI25454
90650_12,CI25131
90650_13,CI25114
90651_11,CI24362
90651_12,CI24493
90651_13,CI24363
90654_11,CI25454
90654_12,CI24362
90654_13,CI24493
90655_11,CI24530
90655_12,CI24522
90655_13,CI23769
90656_11,CI25114
90656_12,CI24362
90656_13,CI24438
90659_11,CI24363
90659_12,CI24362
90659_13,CI25114
90663_11,CI25141
90663_12,CI23726
90663_13,CI25149
90664_11,CI24187
90664_12,CI23922
90664_13,CI24953
90668_11,CI24447
90668_12,CI25454
90668_13,CI24362
90670_11,CI24447
90670_12,CI24374
90670_13,CI25114
90672_11,CI24876
90672_12,CI23702
90672_13,CI25074
90676_11,CI24362
90676_12,CI24490
90676_13,CI24447
90680_11,CI24362
90680_12,CI24438
90680_13,CI24373
90682_11,CI25454
90682_12,CI24439
90682_13,CI24447
90683_11,CI24437
90683_12,CI24445
90683_13,CI25125
90685_11,CI25454
90685_12,CI24439
90685_13,CI25114
90686_11,CI23840
90686_12,CI24187
90686_13,CI23674
90690_11,CI25179
90690_12,CI25142
90690_13,CI25056
90691_11,CI25106
90691_12,CI25295
90691_13,CI24930
90706_11,CI25442
90706_12,CI25501
90706_13,CI25437
90707_11,CI25124
90707_12,CI26054
90707_13,CI24871
90708_11,CI25108
90708_12,CI25110
90708_13,CI25132
90709_11,CI25125
90709_12,CI25109
90709_13,CI25075
90713_11,CI25039
90713_12,CI25040
90713_13,CI25043
90715_11,CI23780
90715_12,CI23924
90715_13,CI23694
90716_11,CI24438
90716_12,CI24373
90716_13,CI25093
90717_11,CI23769
90717_12,CI23856
90717_13,CI24958
90719_11,CI24953
90719_12,CI24228
90719_13,CI23856
90723_11,CI25141
90723_12,CI25126
90723_13,CI25136
90730_11,CI24445
90730_12,CI25114
90730_13,CI25454
90731_11,CI26314
90731_12,CI23708
90731_13,CI25362
90733_11,CI24359
90733_12,CI24362
90733_13,CI24418
90736_11,CI24531
90736_12,CI24871
90736_13,CI23856
90739_11,CI24439
90739_12,CI25114
90739_13,CI25454
90740_11,CI25362
90740_12,CI23708
90740_13,CI23531
90745_11,CI24373
90745_12,CI24363
90745_13,CI24362
90750_11,CI24362
90750_12,CI24363
90750_13,CI24445
90757_11,CI25108
90757_12,CI25110
90757_13,CI25106
90759_11,CI25501
90759_12,CI25490
90759_13,CI25438
90762_11,CI24953
90762_12,CI23663
90762_13,CI24527
90764_11,CI24448
90764_12,CI24445
90764_13,CI24420
90768_11,CI25126
90768_12,CI25140
90768_13,CI25125
90775_11,CI24010
90775_12,CI23814
90775_13,CI24045
90776_11,CI24867
90776_12,CI25175
90776_13,CI23648
90781_11,CI23702
90781_12,CI24187
90781_13,CI25074
90782_11,CI24957
90782_12,CI25108
90782_13,CI24788
90789_11,CI24532
90789_12,CI24530
90789_13,CI24690
90795_11,CI23546
90795_12,CI25068
90795_13,CI24184
90799_11,CI25141
90799_12,CI23688
90799_13,CI23648
90804_11,CI24531
90804_12,CI25141
90804_13,CI23691
90810_11,CI24362
90810_12,CI25114
90810_13,CI24445
90815_11,CI25066
90815_12,CI25071
90815_13,CI24876
90816_11,CI24373
90816_12,CI24362
90816_13,CI25114
90818_11,CI24438
90818_12,CI24373
90818_13,CI25114
90821_11,CI23531
90821_12,CI24911
90821_13,CI23708
90825_11,CI24363
90825_12,CI25114
90825_13,CI24373
90826_11,CI25114
90826_12,CI24493
90826_13,CI24363
90827_11,CI24363
90827_12,CI25114
90827_13,CI24373
90828_11,CI24930
90828_12,CI24252
90828_13,CI24690
90834_11,CI24671
90834_12,CI24438
90834_13,CI24363
90836_11,CI24373
90836_12,CI24437
90836_13,CI24445
90844_11,CI25114
90844_12,CI24445
90844_13,CI24438
90849_11,CI25114
90849_12,CI24363
90849_13,CI24373
90850_11,CI24493
90850_12,CI24438
90850_13,CI24373
90851_11,CI24362
90851_12,CI24490
90851_13,CI24438
90854_11,CI24373
90854_12,CI24446
90854_13,CI24438
90856_11,CI25114
90856_12,CI24362
90856_13,CI24438
90858_11,CI24419
90858_12,CI24787
90858_13,CI24793
90865_11,CI23594
90865_12,CI23760
90865_13,CI25127
90871_11,CI25099
90871_12,CI24868
90871_13,CI25074
90873_11,CI25444
90873_12,CI25438
90873_13,CI25436
90874_11,CI25362
90874_12,CI23708
90874_13,CI26314
90876_11,CI25034
90876_12,CI23916
90876_13,CI25041
90877_11,CI24349
90877_12,CI24374
90877_13,CI24445
90878_11,CI25454
90878_12,CI24493
90878_13,CI24439
90879_11,CI25139
90879_12,CI24418
90879_13,CI25125
90881_11,CI24439
90881_12,CI24490
90881_13,CI24447
90883_11,CI25139
90883_12,CI25136
90883_13,CI24421
90889_11,CI24362
90889_12,CI24447
90889_13,CI24446
90892_11,CI24930
90892_12,CI25295
90892_13,CI23648
90893_11,CI25362
90893_12,CI23708
90893_13,CI24911
90903_11,CI25115
90903_12,CI24362
90903_13,CI25114
90904_11,CI24435
90904_12,CI24373
90904_13,CI25141
90908_11,CI24690
90908_12,CI25075
90908_13,CI24930
90910_11,CI25362
90910_12,CI24911
90910_13,CI24941
90911_11,CI24373
90911_12,CI24446
90911_13,CI24362
90914_11,CI26234
90914_12,CI24376
90914_13,CI24959
90915_11,CI24530
90915_12,CI24959
90915_13,CI24376
90916_11,CI25073
90916_12,CI25057
90916_13,CI23975
90917_11,CI24421
90917_12,CI24418
90917_13,CI24670
90918_11,CI24530
90918_12,CI24376
90918_13,CI24429
90920_11,CI26234
90920_12,CI24376
90920_13,CI24959
90922_11,CI24968
90922_12,CI25119
90922_13,CI25124
90923_11,CI24876
90923_12,CI25073
90923_13,CI24872
90929_11,CI25301
90929_12,CI23867
90929_13,CI24376
90936_11,CI25301
90936_12,CI26234
90936_13,CI24057
90937_11,CI23922
90937_12,CI24093
90937_13,CI24573
90938_11,CI26234
90938_12,CI24780
90938_13,CI24376
90939_11,CI24081
90939_12,CI25141
90939_13,CI23663
90941_11,CI24277
90941_12,CI23615
90941_13,CI23869
90947_11,CI25043
90947_12,CI25035
90947_13,CI25041
90949_11,CI23922
90949_12,CI23875
90949_13,CI24157
90955_11,CI25058
90955_12,CI24642
90955_13,CI25724
90956_11,CI24959
90956_12,CI26234
90956_13,CI23498
90958_11,CI25062
90958_12,CI25135
90958_13,CI24362
90960_11,CI24871
90960_12,CI24531
90960_13,CI24530
90969_11,CI25301
90969_12,CI26041
90969_13,CI24429
90970_11,CI26141
90970_12,CI26912
90970_13,CI25322
90973_11,CI24376
90973_12,CI24057
90973_13,CI25301
90974_11,CI26415
90974_12,CI26413
90974_13,CI26416
90975_11,CI24876
90975_12,CI24376
90975_13,CI25301
90977_11,CI23780
90977_12,CI25150
90977_13,CI23924
90978_11,CI23780
90978_12,CI24111
90978_13,CI24139
90979_11,CI24959
90979_12,CI23498
90979_13,CI26234
90980_11,CI26234
90980_12,CI24959
90980_13,CI24871
90983_11,CI25149
90983_12,CI25295
90983_13,CI24690
90984_11,CI23702
90984_12,CI24239
90984_13,CI25216
90987_11,CI26234
90987_12,CI24959
90987_13,CI26241
90988_11,CI24429
90988_12,CI23498
90988_13,CI24965
90989_11,CI24376
90989_12,CI24429
90989_13,CI25979
90994_11,CI26234
90994_12,CI23498
90994_13,CI24895
90995_11,CI23714
90995_12,CI23791
90995_13,CI24109
90996_11,CI23702
90996_12,CI24257
90996_13,CI24231
91002_11,CI25295
91002_12,CI23663
91002_13,CI24081
91003_11,CI24876
91003_12,CI24968
91003_13,CI25150
91006_11,CI24376
91006_12,CI24429
91006_13,CI23498
91007_11,CI23498
91007_12,CI24959
91007_13,CI26234
91023_11,CI23922
91023_12,CI23648
91023_13,CI24534
91024_11,CI24675
91024_12,CI24421
91024_13,CI25180
91033_11,CI24531
91033_12,CI25214
91033_13,CI25141
91036_11,CI24531
91036_12,CI24111
91036_13,CI23938
91037_11,CI24671
91037_12,CI25109
91037_13,CI24670
91038_11,CI24344
91038_12,CI24715
91038_13,CI24346
91042_11,CI25141
91042_12,CI24670
91042_13,CI25126
91045_11,CI24144
91045_12,CI25110
91045_13,CI23657
91047_11,CI24257
91047_12,CI24081
91047_13,CI25295
91048_11,CI24875
91048_12,CI23691
91048_13,CI24868
91051_11,CI25110
91051_12,CI24271
91051_13,CI24274
91055_11,CI24531
91055_12,CI23691
91055_13,CI25135
91059_11,CI23791
91059_12,CI23654
91059_13,CI24532
91060_11,CI25295
91060_12,CI24871
91060_13,CI24231
91063_11,CI25057
91063_12,CI23702
91063_13,CI24876
91065_11,CI24959
91065_12,CI23498
91065_13,CI24429
91066_11,CI23598
91066_12,CI25297
91066_13,CI25057
91068_11,CI23498
91068_12,CI24429
91068_13,CI24376
91069_11,CI25098
91069_12,CI25068
91069_13,CI25057
91073_11,CI23836
91073_12,CI24276
91073_13,CI23663
91075_11,CI25125
91075_12,CI25143
91075_13,CI27921
91076_11,CI23919
91076_12,CI24524
91076_13,CI23633
91077_11,CI24522
91077_12,CI24438
91077_13,CI24373
91082_11,CI24690
91082_12,CI23836
91082_13,CI24532
91086_11,CI24959
91086_12,CI24376
91086_13,CI24871
91088_11,CI25057
91088_12,CI24871
91088_13,CI23975
91089_11,CI24436
91089_12,CI24679
91089_13,CI24493
91090_11,CI24348
91090_12,CI24438
91090_13,CI24373
91093_11,CI25127
91093_12,CI25093
91093_13,CI25058
91094_11,CI24459
91094_12,CI24531
91094_13,CI24690
91099_11,CI23691
91099_12,CI24231
91099_13,CI24257
91101_11,CI25106
91101_12,CI24276
91101_13,CI24274
91103_11,CI24878
91103_12,CI24893
91103_13,CI24884
91104_11,CI24421
91104_12,CI25074
91104_13,CI24872
91109_11,CI24957
91109_12,CI24157
91109_13,CI24150
91111_11,CI26696
91111_12,CI26489
91111_13,CI25834
91119_11,CI25068
91119_12,CI25035
91119_13,CI24111
91120_11,CI24888
91120_12,CI24895
91120_13,CI24968
91124_11,CI23922
91124_12,CI23619
91124_13,CI23856
91126_11,CI25082
91126_12,CI25077
91126_13,CI25080
91127_11,CI23663
91127_12,CI23648
91127_13,CI24621
91128_11,CI24917
91128_12,CI23791
91128_13,CI24532
91130_11,CI24373
91130_12,CI24445
91130_13,CI24438
91133_11,CI24605
91133_12,CI24346
91133_13,CI24344
91135_11,CI24111
91135_12,CI25295
91135_13,CI25289
91140_11,CI25143
91140_12,CI24107
91140_13,CI23769
91143_11,CI24930
91143_12,CI25295
91143_13,CI23569
91147_11,CI24418
91147_12,CI25103
91147_13,CI25107
91149_11,CI23789
91149_12,CI25031
91149_13,CI24957
91150_11,CI23648
91150_12,CI23691
91150_13,CI25149
91151_11,CI24942
91151_12,CI24530
91151_13,CI24439
91152_11,CI24445
91152_12,CI24438
91152_13,CI24435
91155_11,CI23769
91155_12,CI24942
91155_13,CI23848
91159_11,CI24030
91159_12,CI24868
91159_13,CI25029
91160_11,CI23836
91160_12,CI24958
91160_13,CI23714
91164_11,CI24274
91164_12,CI24272
91164_13,CI24271
91167_11,CI23702
91167_12,CI23663
91167_13,CI23780
91169_11,CI25029
91169_12,CI23789
91169_13,CI25042
91171_11,CI24525
91171_12,CI24523
91171_13,CI23975
91175_11,CI24946
91175_12,CI24275
91175_13,CI24273
91177_11,CI24272
91177_12,CI24278
91177_13,CI24277
91182_11,CI24525
91182_12,CI23654
91182_13,CI24906
91183_11,CI24878
91183_12,CI24891
91183_13,CI24895
91186_11,CI23769
91186_12,CI23648
91186_13,CI26051
91190_11,CI24070
91190_12,CI24187
91190_13,CI25056
91191_11,CI24690
91191_12,CI24531
91191_13,CI24930
91197_11,CI24880
91197_12,CI25028
91197_13,CI23975
91199_11,CI24274
91199_12,CI24440
91199_13,CI25106
91200_11,CI25041
91200_12,CI23660
91200_13,CI25031
91201_11,CI25834
91201_12,CI25667
91201_13,CI25666
91203_11,CI25068
91203_12,CI25092
91203_13,CI25057
91207_11,CI25132
91207_12,CI25106
91207_13,CI24277
91208_11,CI25125
91208_12,CI24671
91208_13,CI24421
91210_11,CI25109
91210_12,CI24348
91210_13,CI25123
91216_11,CI24277
91216_12,CI25106
91216_13,CI24276
91221_11,CI25180
91221_12,CI24788
91221_13,CI25175
91223_11,CI24231
91223_12,CI24871
91223_13,CI25295
91227_11,CI24926
91227_12,CI24930
91227_13,CI25052
91232_11,CI24228
91232_12,CI24239
91232_13,CI25295
91233_11,CI24935
91233_12,CI24932
91233_13,CI24926
91242_11,CI24257
91242_12,CI23769
91242_13,CI25295
91245_11,CI24376
91245_12,CI24429
91245_13,CI24530
91252_11,CI25058
91252_12,CI25068
91252_13,CI25041
91256_11,CI25132
91256_12,CI24277
91256_13,CI25108
91258_11,CI23938
91258_12,CI24111
91258_13,CI23691
91262_11,CI24228
91262_12,CI23702
91262_13,CI24531
91264_11,CI26234
91264_12,CI24959
91264_13,CI24376
91266_11,CI24277
91266_12,CI24274
91266_13,CI24276
91267_11,CI23702
91267_12,CI24231
91267_13,CI23663
91269_11,CI24274
91269_12,CI24277
91269_13,CI24278
91273_11,CI25033
91273_12,CI24908
91273_13,CI24832
91276_11,CI23916
91276_12,CI25041
91276_13,CI25034
91280_11,CI24661
91280_12,CI24418
91280_13,CI24650
91281_11,CI24957
91281_12,CI25125
91281_13,CI25200
91284_11,CI24675
91284_12,CI24793
91284_13,CI25108
91286_11,CI24690
91286_12,CI24871
91286_13,CI24873
91289_11,CI26420
91289_12,CI26416
91289_13,CI26382
91290_11,CI25041
91290_12,CI25034
91290_13,CI23916
91292_11,CI24788
91292_12,CI24675
91292_13,CI24787
91295_11,CI24788
91295_12,CI24675
91295_13,CI24793
91301_11,CI25124
91301_12,CI26051
91301_13,CI25125
91302_11,CI24867
91302_12,CI24953
91302_13,CI25054
91303_11,CI24968
91303_12,CI25295
91303_13,CI24111
91304_11,CI24231
91304_12,CI24081
91304_13,CI23848
91306_11,CI24788
91306_12,CI25180
91306_13,CI24787
91307_11,CI24109
91307_12,CI23848
91307_13,CI23989
91308_11,CI25140
91308_12,CI25139
91308_13,CI25107
91310_11,CI23791
91310_12,CI24530
91310_13,CI24532
91311_11,CI23714
91311_12,CI23667
91311_13,CI24209
91313_11,CI23674
91313_12,CI23669
91313_13,CI23848
91316_11,CI25108
91316_12,CI24418
91316_13,CI25132
91317_11,CI25442
91317_12,CI25446
91317_13,CI25444
91318_11,CI24895
91318_12,CI23697
91318_13,CI24876
91320_11,CI23922
91320_12,CI23836
91320_13,CI24010
91322_11,CI23688
91322_12,CI24459
91322_13,CI25148
91323_11,CI24603
91323_12,CI24445
91323_13,CI24636
91324_11,CI25075
91324_12,CI24871
91324_13,CI24532
91325_11,CI25449
91325_12,CI25057
91325_13,CI25444
91326_11,CI23669
91326_12,CI24009
91326_13,CI23907
91330_11,CI23786
91330_12,CI23780
91330_13,CI23969
91333_11,CI24956
91333_12,CI25180
91333_13,CI23648
91335_11,CI24715
91335_12,CI24605
91335_13,CI24346
91336_11,CI23691
91336_12,CI24228
91336_13,CI24690
91343_11,CI25058
91343_12,CI24531
91343_13,CI24487
91344_11,CI24690
91344_12,CI24206
91344_13,CI24531
91347_11,CI24867
91347_12,CI23662
91347_13,CI25295
91350_11,CI24445
91350_12,CI24532
91350_13,CI23648
91351_11,CI24876
91351_12,CI24871
91351_13,CI24867
91352_11,CI24866
91352_12,CI23848
91352_13,CI24873
91353_11,CI26050
91353_12,CI26051
91353_13,CI24953
91354_11,CI24206
91354_12,CI24150
91354_13,CI24883
91359_11,CI24871
91359_12,CI24252
91359_13,CI24692
91360_11,CI24111
91360_12,CI24875
91360_13,CI25295
91362_11,CI24871
91362_12,CI25126
91362_13,CI23975
91364_11,CI25444
91364_12,CI25454
91364_13,CI25436
91369_11,CI25256
91369_12,CI23975
91369_13,CI25096
91370_11,CI24644
91370_12,CI24661
91370_13,CI24642
91371_11,CI23975
91371_12,CI25066
91371_13,CI23648
91372_11,CI24871
91372_12,CI24920
91372_13,CI23874
91379_11,CI25108
91379_12,CI25113
91379_13,CI25134
91381_11,CI25436
91381_12,CI25509
91381_13,CI25446
91382_11,CI24150
91382_12,CI24530
91382_13,CI24524
91384_11,CI23663
91384_12,CI25175
91384_13,CI24860
91386_11,CI25141
91386_12,CI24525
91386_13,CI25126
91387_11,CI23922
91387_12,CI23875
91387_13,CI24245
91391_11,CI24245
91391_12,CI23922
91391_13,CI24573
91395_11,CI24418
91395_12,CI23856
91395_13,CI25075
91396_11,CI25054
91396_12,CI24867
91396_13,CI25055
91399_11,CI23648
91399_12,CI23836
91399_13,CI24953
91400_11,CI24421
91400_12,CI25135
91400_13,CI25141
91402_11,CI23922
91402_12,CI23673
91402_13,CI26051
91404_11,CI24958
91404_12,CI23691
91404_13,CI24503
91405_11,CI24438
91405_12,CI24373
91405_13,CI24445
91406_11,CI25295
91406_12,CI24257
91406_13,CI23663
91407_11,CI24228
91407_12,CI24690
91407_13,CI25295
91412_11,CI23714
91412_12,CI24252
91412_13,CI24224
91414_11,CI24187
91414_12,CI24958
91414_13,CI24532
91421_11,CI23714
91421_12,CI23667
91421_13,CI24530
91422_11,CI23872
91422_12,CI24037
91422_13,CI23615
91424_11,CI25103
91424_12,CI25106
91424_13,CI24675
91425_11,CI23764
91425_12,CI24522
91425_13,CI24094
91436_11,CI24086
91436_12,CI23789
91436_13,CI24053
91442_11,CI24935
91442_12,CI24070
91442_13,CI24917
91443_11,CI23674
91443_12,CI24187
91443_13,CI23840
91446_11,CI24278
91446_12,CI23989
91446_13,CI24272
91447_11,CI24445
91447_12,CI24438
91447_13,CI24373
91448_11,CI23989
91448_12,CI23648
91448_13,CI23663
91450_11,CI25295
91450_12,CI23691
91450_13,CI24875
91452_11,CI24111
91452_12,CI25029
91452_13,CI25291
91454_11,CI25075
91454_12,CI24534
91454_13,CI24531
91455_11,CI25141
91455_12,CI25126
91455_13,CI24445
91457_11,CI24445
91457_12,CI24373
91457_13,CI24438
91461_11,CI24871
91461_12,CI23691
91461_13,CI24111
91462_11,CI24876
91462_12,CI24875
91462_13,CI25022
91463_11,CI25110
91463_12,CI25141
91463_13,CI25140
91467_11,CI23916
91467_12,CI25024
91467_13,CI24086
91469_11,CI25634
91469_12,CI25295
91469_13,CI24840
91472_11,CI25110
91472_12,CI25132
91472_13,CI24276
91478_11,CI25109
91478_12,CI25113
91478_13,CI25108
91483_11,CI23999
91483_12,CI24188
91483_13,CI24206
91484_11,CI24206
91484_12,CI23648
91484_13,CI24120
91486_11,CI25101
91486_12,CI25058
91486_13,CI23946
91487_11,CI23662
91487_12,CI24273
91487_13,CI24109
91491_11,CI24532
91491_12,CI24958
91491_13,CI24187
91492_11,CI24187
91492_12,CI23856
91492_13,CI23839
91493_11,CI24532
91493_12,CI24876
91493_13,CI24187
91495_11,CI25141
91495_12,CI25126
91495_13,CI25124
91496_11,CI23691
91496_12,CI24690
91496_13,CI24531
91504_11,CI24788
91504_12,CI25180
91504_13,CI25125
91506_11,CI25093
91506_12,CI25058
91506_13,CI25028
91511_11,CI23970
91511_12,CI23975
91511_13,CI25727
91512_11,CI25039
91512_12,CI25043
91512_13,CI25042
91513_11,CI24440
91513_12,CI25135
91513_13,CI25074
91514_11,CI25132
91514_12,CI25107
91514_13,CI25110
91515_11,CI24532
91515_12,CI24031
91515_13,CI23648
91516_11,CI24871
91516_12,CI24029
91516_13,CI25295
91517_11,CI24895
91517_12,CI24888
91517_13,CI24531
91520_11,CI24531
91520_12,CI24125
91520_13,CI24303
91522_11,CI24418
91522_12,CI25125
91522_13,CI25136
91524_11,CI25141
91524_12,CI23648
91524_13,CI23702
91526_11,CI24531
91526_12,CI25124
91526_13,CI25126
91527_11,CI24252
91527_12,CI25075
91527_13,CI25200
91530_11,CI25108
91530_12,CI24793
91530_13,CI25103
91531_11,CI24935
91531_12,CI24932
91531_13,CI24942
91532_11,CI23916
91532_12,CI23660
91532_13,CI24099
91534_11,CI25107
91534_12,CI24373
91534_13,CI25136
91537_11,CI27361
91537_12,CI25058
91537_13,CI25822
91540_11,CI25123
91540_12,CI24968
91540_13,CI24944
91546_11,CI25191
91546_12,CI23569
91546_13,CI25295
91547_11,CI24532
91547_12,CI24644
91547_13,CI24623
91551_11,CI24623
91551_12,CI24659
91551_13,CI24638
91555_11,CI25080
91555_12,CI25107
91555_13,CI25104
91556_11,CI24373
91556_12,CI24445
91556_13,CI25124
91557_11,CI25104
91557_12,CI25109
91557_13,CI25067
91564_11,CI24969
91564_12,CI24261
91564_13,CI23922
91565_11,CI24421
91565_12,CI24419
91565_13,CI25125
91566_11,CI23688
91566_12,CI23831
91566_13,CI24531
91567_11,CI23922
91567_12,CI24120
91567_13,CI24532
91571_11,CI24448
91571_12,CI24604
91571_13,CI24437
91574_11,CI25075
91574_12,CI24930
91574_13,CI24871
91588_11,CI24445
91588_12,CI25108
91588_13,CI25110
91589_11,CI24671
91589_12,CI25125
91589_13,CI25135
91593_11,CI25247
91593_12,CI24930
91593_13,CI23569
91596_11,CI24530
91596_12,CI24871
91596_13,CI25926
91597_11,CI27416
91597_12,CI24530
91597_13,CI27467
91598_11,CI24530
91598_12,CI27467
91598_13,CI27416
91599_11,CI26053
91599_12,CI25815
91599_13,CI27915
91610_11,CI25024
91610_12,CI25117
91610_13,CI23856
91611_11,CI24440
91611_12,CI25141
91611_13,CI23598
91612_11,CI24111
